0.015873016	0
0	0.079365079
0.079365079	0.063492063
0.063492063	0.142857143
0.142857143	0.079365079
0.079365079	0.015873016
0.015873016	0.063492063
0.063492063	0.015873016
0.015873016	0
0	0.015873016
0.015873016	0
0	0.015873016
0.015873016	0
0	0
0	0
0	0
0	0.015873016
0.015873016	0.142857143
0.142857143	0.158730159
0.158730159	0.158730159
0.158730159	0.126984127
0.126984127	0.126984127
0.126984127	0.079365079
0.079365079	0.142857143
0.142857143	0.095238095
0.095238095	0.095238095
0.095238095	0.126984127
0.126984127	0.111111111
0.111111111	0.095238095
0.095238095	0.031746032
0.031746032	0.015873016
0.015873016	0.015873016
0.015873016	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.031746032
0.031746032	0.095238095
0.095238095	0.111111111
0.111111111	0.126984127
0.126984127	0.015873016
0.015873016	0
0	0
0	0
0	0.015873016
0.015873016	0.015873016
0.015873016	0.047619048
0.047619048	0.206349206
0.206349206	0.079365079
0.079365079	0.079365079
0.079365079	0
0	0.015873016
0.015873016	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.031746032
0.031746032	0.158730159
0.158730159	0.206349206
0.206349206	0.142857143
0.142857143	0.095238095
0.095238095	0.079365079
0.079365079	0.142857143
0.142857143	0.158730159
0.158730159	0.047619048
0.047619048	0.126984127
0.126984127	0.158730159
0.158730159	0.126984127
0.126984127	0.095238095
0.095238095	0.047619048
0.047619048	0.047619048
0.047619048	0.015873016
0.015873016	0
0	0.015873016
0.015873016	0
0	0
0	0
0	0.015873016
0.015873016	0
0	0
0	0.031746032
0.031746032	0.142857143
0.142857143	0.063492063
0.063492063	0.095238095
0.095238095	0.079365079
0.079365079	0.142857143
0.142857143	0.063492063
0.063492063	0.079365079
0.079365079	0.142857143
0.142857143	0.174603175
0.174603175	0.111111111
0.111111111	0.142857143
0.142857143	0.142857143
0.142857143	0.047619048
0.047619048	0.015873016
0.015873016	0.015873016
0.015873016	0
0	0.015873016
0.015873016	0.015873016
0.015873016	0
0	0
0	0
0	0
0	0
0	0.015873016
0.015873016	0.063492063
0.063492063	0.158730159
0.158730159	0.079365079
0.079365079	0.174603175
0.174603175	0.126984127
0.126984127	0.126984127
0.126984127	0.126984127
0.126984127	0.126984127
0.126984127	0.158730159
0.158730159	0.111111111
0.111111111	0.206349206
0.206349206	0.111111111
0.111111111	0.079365079
0.079365079	0.031746032
0.031746032	0.031746032
0.031746032	0.015873016
0.015873016	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.031746032
0.031746032	0.111111111
0.111111111	0.174603175
0.174603175	0.111111111
0.111111111	0.095238095
0.095238095	0.142857143
0.142857143	0.047619048
0.047619048	0.126984127
0.126984127	0.015873016
0.015873016	0.126984127
0.126984127	0.111111111
0.111111111	0.158730159
0.158730159	0.126984127
0.126984127	0.047619048
0.047619048	0.015873016
0.015873016	0.031746032
0.031746032	0.015873016
0.015873016	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.031746032
0.031746032	0.015873016
0.015873016	0.111111111
0.111111111	0.111111111
0.111111111	0.142857143
0.142857143	0.142857143
0.142857143	0.126984127
0.126984127	0.174603175
0.174603175	0.047619048
0.047619048	0.158730159
0.158730159	0.174603175
0.174603175	0.174603175
0.174603175	0.047619048
0.047619048	0.047619048
0.047619048	0.031746032
0.031746032	0.015873016
0.015873016	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.047619048
0.047619048	0.142857143
0.142857143	0.253968254
0.253968254	0.158730159
0.158730159	0.142857143
